t,y1,y2,H
2.46,-1.509015736909,0.326128896834538,-0.5
2.49,-1.51687689262366,0.311906082824069,-0.5
2.52,-1.52437043051741,0.297607666296056,-0.5
2.55,-1.53149776329786,0.283237743587306,-0.5
2.58,-1.53826023102092,0.268800332024879,-0.5
2.61,-1.54465910211664,0.254299375029304,-0.5
2.64,-1.55069557436234,0.239738747007333,-0.5
2.67,-1.55637077580313,0.225122258050684,-0.5
2.7,-1.56168576562014,0.210453658456159,-0.5
2.73,-1.56664153494669,0.195736643081595,-0.5
2.76,-1.57123900763275,0.180974855551238,-0.5
2.79,-1.57547904095803,0.16617189232338,-0.5
2.82,-1.5793624262941,0.151331306632373,-0.5
2.85,-1.58288988971596,0.13645661231653,-0.5
2.88,-1.58606209256338,0.121551287542833,-0.5
2.91,-1.58887963195249,0.106618778438896,-0.5
2.94,-1.59134304123796,0.0916625026421266,-0.5
2.97,-1.59345279042607,0.0766858527757008,-0.5
3,-1.59520928653911,0.0616921998605461,-0.5
3.03,-1.59661287393135,0.0466848966722751,-0.5
3.06,-1.59766383455681,0.0316672810517258,-0.5
3.09,-1.59836238818921,0.0166426791775545,-0.5
3.12,-1.5987086925942,0.00161440880914892,-0.5
3.15,-1.59870284365403,-0.0134142174920095,-0.5
3.18,-1.59834487544487,-0.0284398891545063,-0.5
3.21,-1.59763476026685,-0.0434592943947127,-0.5
3.24,-1.59657240862682,-0.0584691170121253,-0.5
3.27,-1.59515766917391,-0.0734660331743781,-0.5
3.3,-1.59339032858784,-0.0884467081839325,-0.5
3.33,-1.59127011141999,-0.103407793218368,-0.5
3.36,-1.58879667988694,-0.118345922036075,-0.5
3.39,-1.58596963361667,-0.133257707638987,-0.5
3.42,-1.5827885093469,-0.148139738883801,-0.5
3.45,-1.57925278057571,-0.162988577032885,-0.5
3.48,-1.57536185716397,-0.177800752235784,-0.5
3.51,-1.57111508488953,-0.19257275993193,-0.5
3.54,-1.56651174495276,-0.207301057164753,-0.5
3.57,-1.56155105343335,-0.221982058796996,-0.5
3.6,-1.55623216069791,-0.236612133616531,-0.5
3.63,-1.55055415075831,-0.251187600321459,-0.5
3.66,-1.54451604058029,-0.265704723372652,-0.5
3.69,-1.53811677934236,-0.28015970870126,-0.5
3.72,-1.53135524764451,-0.294548699257944,-0.5
3.75,-1.52423025666692,-0.308867770389795,-0.5
3.78,-1.51674054727823,-0.32311292503,-0.5
3.81,-1.50888478909376,-0.337280088684314,-0.5
3.84,-1.5006615794834,-0.351365104197328,-0.5
3.87,-1.49206944252979,-0.365363726280296,-0.5
3.9,-1.48310682793695,-0.37927161578098,-0.5
3.93,-1.47377210989005,-0.393084333674517,-0.5
3.96,-1.46406358586717,-0.406797334752709,-0.5
3.99,-1.4539794754042,-0.420405960987373,-0.5
4.02,-1.44351791881431,-0.433905434541468,-0.5
4.05,-1.43267697586379,-0.447290850399567,-0.5
4.08,-1.42145462440677,-0.460557168586907,-0.5
4.11,-1.40984875898148,-0.473699205943657,-0.5
4.14,-1.39785718937182,-0.48671162741819,-0.5
4.17,-1.38547763913828,-0.499588936840003,-0.5
4.2,-1.37270774412364,-0.512325467129445,-0.5
4.23,-1.35954505093954,-0.524915369897569,-0.5
4.26,-1.34598701544144,-0.537352604385181,-0.5
4.29,-1.33203100120085,-0.549630925685446,-0.5
4.32,-1.31767427798533,-0.561743872189186,-0.5
4.35,-1.30291402025898,-0.573684752186236,-0.5
4.38,-1.28774730571794,-0.585446629549783,-0.5
4.41,-1.27217111387864,-0.597022308423462,-0.5
4.44,-1.25618232473929,-0.608404316823065,-0.5
4.47,-1.23977771753883,-0.619584889055826,-0.5
4.5,-1.22295396964206,-0.630555946850398,-0.5
4.53,-1.20570765558446,-0.641309079079606,-0.5
4.56,-1.18803524631611,-0.651835519945742,-0.5
4.59,-1.16993310869132,-0.662126125484386,-0.5
4.62,-1.15139750525845,-0.672171348227309,-0.5
4.65,-1.1324245944141,-0.681961209847715,-0.5
4.68,-1.11301043099717,-0.691485271591632,-0.5
4.71,-1.09315096741175,-0.700732602277487,-0.5
4.74,-1.07284205538331,-0.709691743621318,-0.5
4.77,-1.05207944847173,-0.718350672617478,-0.5
4.8,-1.03085880548654,-0.726696760673569,-0.5
4.83,-1.00917569497638,-0.734716729163218,-0.5
4.86,-0.987025600995827,-0.742396601020748,-0.5
4.89,-0.964403930390281,-0.749721647957046,-0.5
4.92,-0.941306021884223,-0.756676332825442,-0.5
4.95,-0.917727157311666,-0.763244246609321,-0.5
4.98,-0.893662575391831,-0.769408039438715,-0.5
5.01,-0.869107488530213,-0.775149344970247,-0.5
5.04,-0.844057103218275,-0.780448697382549,-0.5
5.07,-0.818506644717308,-0.785285440146494,-0.5
5.1,-0.792451386848049,-0.789637625625122,-0.5
5.13,-0.765886687872741,-0.793481904440781,-0.5
5.16,-0.738808033657214,-0.79679340341563,-0.5
5.19,-0.711211089545552,-0.799545590745212,-0.5
5.22,-0.683091762679543,-0.801710126902675,-0.5
5.25,-0.65444627686238,-0.803256699593196,-0.5
5.28,-0.625271262517429,-0.804152840885106,-0.5
5.31,-0.595563864848917,-0.804363724438441,-0.5
5.34,-0.565321873997988,-0.803851940537739,-0.5
5.37,-0.534543881837277,-0.802577246422166,-0.5
5.4,-0.503229471100854,-0.800496289206082,-0.5
5.43,-0.471379443855324,-0.797562298518629,-0.5
5.46,-0.438996097946206,-0.793724745895565,-0.5
5.49,-0.406083562081098,-0.788928967981758,-0.5
5.52,-0.372648202735974,-0.783115750826016,-0.5
5.55,-0.338699119212955,-0.776220873086956,-0.5
5.58,-0.304248747080248,-0.768174606991051,-0.5
5.61,-0.269313595053429,-0.758901177644758,-0.5
5.64,-0.233915146314706,-0.748318184172431,-0.5
5.67,-0.198080962496442,-0.736335990670597,-0.5
5.7,-0.161846037225716,-0.722857101918334,-0.5
5.73,-0.125254456281114,-0.707775549282559,-0.5
5.76,-0.0883614328590773,-0.690976327890734,-0.5
5.79,-0.0512357985243317,-0.672334949113725,-0.5
5.82,-0.0139630415972765,-0.651717205685557,-0.5
5.85,0.0233510080536863,-0.628979294239363,-0.5
5.88,0.0605757512571544,-0.603968506296023,-0.5
5.91,0.097550574158395,-0.576524788623851,-0.5
5.94,0.134078768194111,-0.54648359071783,-0.5
5.97,0.169920717024405,-0.513680558974507,-0.5
6,0.204786667644877,-0.477958789326598,-0.5
6.03,0.238329760439921,-0.439179472518336,-0.5
6.06,0.270140534263104,-0.397236774513538,-0.5
6.09,0.299744853855156,-0.352077540410295,-0.5
6.12,0.326608032848408,-0.303725678663023,-0.5
6.15,0.350148552625449,-0.252309646677004,-0.5
6.18,0.369764633516206,-0.198089251357576,-0.5
6.21,0.384875225262743,-0.141475397410765,-0.5
6.24,0.394973197747451,-0.0830346216282835,-0.5
6.27,0.399683110691334,-0.0234710232570206,-0.5
6.3,0.398811081590596,0.0364170982467814,-0.5
6.33,0.392373207364696,0.0958006626549712,-0.5
6.36,0.380593800009576,0.153890378992612,-0.5
6.39,0.363873918612059,0.209998556176837,-0.5
6.42,0.342739669657104,0.263579827803895,-0.5
6.45,0.317784021362118,0.314246382768959,-0.5
6.48,0.289614324076902,0.36176106571461,-0.5
6.51,0.258812646082432,0.406016054672137,-0.5
6.54,0.225910672264601,0.447005268244297,-0.5
6.57,0.191377297192399,0.484796681805316,-0.5
6.6,0.155615527648384,0.519508112903688,-0.5
6.63,0.118965283033257,0.551287867973967,-0.5
6.66,0.0817093663928714,0.580300268580259,-0.5
6.69,0.0440807210903513,0.606715398316591,-0.5
6.72,0.00626981473339923,0.630702195299323,-0.5
6.75,-0.03156847885968,0.652424046118444,-0.5
6.78,-0.0693087840447033,0.672036171262186,-0.5
6.81,-0.106849993402633,0.689684249276302,-0.5
6.84,-0.14411087197819,0.705503870164339,-0.5
6.87,-0.181026412021721,0.719620525020892,-0.5
6.9,-0.217544836268786,0.732149927718912,-0.5
6.93,-0.253625147705882,0.743198529506423,-0.5
6.96,-0.289235132439388,0.752864133673063,-0.5
6.99,-0.324349734347786,0.761236549750327,-0.5
