h,errH
0.1,0.043437679471646
0.0599484250318941,0.0153324494740151
0.0359381366380463,0.00547421208922372
0.0215443469003188,0.00196268618605733
0.0129154966501488,0.000704753374422551
0.00774263682681127,0.00025319782077482
0.00464158883361278,9.09845816173815e-05
0.00278255940220713,3.26968721113818e-05
0.00166810053720006,1.17504798191614e-05
0.001,4.2228819630008e-06
