h,err
0.1,0.0201138445240839
0.0599484250318941,0.00736355469131975
0.0359381366380463,0.00267297926721038
0.0215443469003188,0.000964270355466005
0.0129154966501488,0.00034891950817602
0.00774263682681127,0.000125162832579768
0.00464158883361278,4.50494624049696e-05
0.00278255940220713,1.62060911180767e-05
0.00166810053720006,5.82442220774923e-06
0.001,2.09401636765334e-06
