h,err
0.1,0.00520031281195057
0.0599484250318941,0.00187390044779225
0.0359381366380463,0.000674836070404302
0.0215443469003188,0.000242416677081281
0.0129154966501488,8.75134755985529e-05
0.00774263682681127,3.13503504540589e-05
0.00464158883361278,1.12750798849123e-05
0.00278255940220713,4.05424490238075e-06
0.00166810053720006,1.45668932138304e-06
0.001,5.23629580919315e-07
