h,err
0.1,1.10679406575753e-06
0.0599484250318941,8.78161429965221e-08
0.0359381366380463,6.90931982939199e-09
0.0215443469003188,5.37930569557798e-10
0.0129154966501488,4.22909405240048e-11
0.00774263682681127,3.25755164007976e-12
0.00464158883361278,2.53363027987765e-13
0.00278255940220713,1.97774445443493e-14
0.00166810053720006,1.63921209055379e-15
0.001,2.73745694208135e-15
