h,err
0.1,8.25137677278367e-08
0.0599484250318941,3.95764730052151e-09
0.0359381366380463,1.87634537700162e-10
0.0215443469003188,8.77704092712682e-12
0.0129154966501488,4.15135093458037e-13
0.00774263682681127,2.04492569413704e-14
0.00464158883361278,4.67393026200063e-15
0.00278255940220713,1.67651756471503e-15
0.00166810053720006,6.90612982035078e-15
0.001,2.68492930960984e-15
