h,err
0.1,1.79294657193558e-06
0.0599484250318941,8.66467208239521e-08
0.0359381366380463,4.12531540865118e-09
0.0215443469003188,1.9343948943568e-10
0.0129154966501488,9.1698768604695e-12
0.00774263682681127,4.21063774457547e-13
0.00464158883361278,2.28192876792429e-14
0.00278255940220713,2.53580498764835e-15
0.00166810053720006,5.7077686035313e-15
0.001,1.12097483374417e-14
