h,err
0.1,0.00011724667299861
0.0599484250318941,1.55670967425558e-05
0.0359381366380463,2.04604451712935e-06
0.0215443469003188,2.66151595222595e-07
0.0129154966501488,3.48524892917618e-08
0.00774263682681127,4.4856536233663e-09
0.00464158883361278,5.81204754174076e-10
0.00278255940220713,7.52346143500189e-11
0.00166810053720006,9.73381202970103e-12
0.001,1.92163049677893e-12
