h,err
0.1,6.42622451048699e-09
0.0599484250318941,1.86555263263456e-10
0.0359381366380463,5.3317827015015e-12
0.0215443469003188,1.48033724718416e-13
0.0129154966501488,4.47842101864499e-15
0.00774263682681127,1.18914970114415e-15
0.00464158883361278,4.6161750611648e-15
0.00278255940220713,2.43496720195218e-15
0.00166810053720006,4.34746584969595e-15
0.001,9.19566280237816e-15
