h,err
0.1,9.57669288980015e-06
0.0599484250318941,7.68552072944103e-07
0.0359381366380463,6.08594835010445e-08
0.0215443469003188,4.75581934190453e-09
0.0129154966501488,3.7446867456212e-10
0.00774263682681127,2.84653204197566e-11
0.00464158883361278,1.54569376994944e-12
0.00278255940220713,9.75050718776976e-13
0.00166810053720006,1.91047442493096e-12
0.001,3.16572836958292e-12
