h,err
0.1,0.00225990962161597
0.0599484250318941,0.000495047135082148
0.0359381366380463,0.000107792632371668
0.0215443469003188,2.33130943748562e-05
0.0129154966501488,5.07043616213796e-06
0.00774263682681127,1.08895448302508e-06
0.00464158883361278,2.35099722530185e-07
0.00278255940220713,5.07217054624118e-08
0.00166810053720006,1.09278080900108e-08
0.001,2.35565501545926e-09
