h,err
0.1,0.00149525628151921
0.0599484250318941,0.000328465714946013
0.0359381366380463,7.16543457508099e-05
0.0215443469003188,1.55151522224984e-05
0.0129154966501488,3.37678299359019e-06
0.00774263682681127,7.25520063279132e-07
0.00464158883361278,1.56675186683833e-07
0.00278255940220713,3.38071976762384e-08
0.00166810053720006,7.28462793543888e-09
0.001,1.57094783893223e-09
