h,err
0.1,1.58745990122035e-05
0.0599484250318941,2.08507554062784e-06
0.0359381366380463,2.7236038907841e-07
0.0215443469003188,3.5301449286754e-08
0.0129154966501488,4.61296513469046e-09
0.00774263682681127,5.9295776589176e-10
0.00464158883361278,7.67736160860109e-11
0.00278255940220713,9.92995268312795e-12
0.00166810053720006,1.28566028009293e-12
0.001,1.58575840648433e-13
