h,err
0.1,1.91220154096226e-05
0.0599484250318941,1.52877540527308e-06
0.0359381366380463,1.20804745768099e-07
0.0215443469003188,9.42909365326019e-09
0.0129154966501488,7.4237890860821e-10
0.00774263682681127,5.72129424097565e-11
0.00464158883361278,4.44864999265217e-12
0.00278255940220713,3.46616229128786e-13
0.00166810053720006,2.79777150880832e-14
0.001,4.42894514598938e-15
