t,y1,y2,ratio
0,800,60,13.3333333333333
0.00796214341927554,797.468345359709,59.9039252666485,13.312455599695
0.0211864010734982,793.335290965441,59.742058838851,13.2793430019778
0.0344566452068668,789.277915100149,59.5768313908406,13.2480680270199
0.04778441678009,785.293727733079,59.4081639075833,13.2186163665098
0.0611707972277502,781.383542902056,59.2361052945002,13.1910013161281
0.0746168414761399,777.548182596874,59.0607058361117,13.1652368793983
0.0881235526555611,773.788483584641,58.8820175677761,13.1413378064699
0.101691881735753,770.105296500463,58.7000943349968,13.119319572223
0.115322722640047,766.499486092579,58.5149919096541,13.0991983605849
0.129016914135485,762.971929534808,58.3267680119791,13.080991036193
0.142775231020987,759.523517458358,58.1354824745151,13.0647151297198
0.156598386301716,756.155151975319,57.9411972529789,13.0503888049438
0.170487022304453,752.86774737307,57.7439765864404,13.0380308367931
0.184441708005042,749.662229034986,57.5438870687567,13.0276605773824
0.198462943197042,746.539530755327,57.3409976152739,13.019297916025
0.212551141438968,743.500596741544,57.1353797298624,13.012963250736
0.226706635522275,740.546378289896,56.9271074438764,13.0086774393024
0.240929674607692,737.677832355561,56.7162573666486,13.0064617555203
0.2552204124666,734.895921718495,56.5029088626939,13.0063378419038
0.269578907061214,732.201612584053,56.2871440561766,13.0083276538829
0.284005121501931,729.595871941698,56.0690478051411,13.0124534034766
0.298498912191176,727.079667165118,55.8487078610842,13.0187374965528
0.313060030154323,724.653962985545,55.6262148225717,13.0272024673428
0.327688113391075,722.319719947027,55.401662216174,13.0378709059049
0.342382687693276,720.077891303459,55.1751464394821,13.0507653857025
0.357143162307605,717.929420708904,54.9467667732695,13.0659083849527
0.371968827093585,715.875239550739,54.7166253614943,13.083322204562
0.386858846402233,713.91626461091,54.4848272328223,13.1030288773833
0.401812263809126,712.053394183717,54.2514801435874,13.1250500870967
0.416827993576908,710.287505933507,54.0166946171262,13.1494070669831
0.431904829610295,708.619452547207,53.7805837004118,13.1761205213878
0.447041434022631,707.050059829347,53.5432630295929,13.2052105124517
0.462094899363019,705.593320224458,53.3070704298212,13.2363927436863
0.477045515286836,704.248651862515,53.0724115324956,13.2695807770354
0.491903432992071,703.012593119711,52.8392180535444,13.3047501272126
0.506677828860741,701.882065914503,52.6074318412329,13.3418804406335
0.521376792926324,700.854343466873,52.3770073115281,13.3809543431592
0.536007505408627,699.926997880539,52.1479092381737,13.4219570469025
0.550576376635867,699.097857958035,51.9201110191907,13.4648760226964
0.565089169137998,698.364974358567,51.6935931472087,13.5097007547884
0.57955109719456,697.726591227251,51.468341974304,13.5564225398129
0.593966893467401,697.181123444436,51.2443489439136,13.6050342684126
0.608340872222472,696.72713704975,51.0216098372973,13.6555302600514
0.622676982492085,696.363332723681,50.8001241458964,13.7079061209328
0.636978857966582,696.088531683439,50.5798944703247,13.7621586397701
0.651249862976923,695.901663778749,50.3609259616983,13.8182857143654
0.665493098211221,695.801757697053,50.1432263645989,13.8762861535429
0.679711443030597,695.78793167796,49.9268054814457,13.9361596434712
0.693907578004078,695.859385795677,49.7116749303177,13.9979066642008
0.708084306066195,696.015399389305,49.4978433999329,14.0615297875836
0.722244019497176,696.255323049303,49.2853248219705,14.1270312322041
0.736388907708325,696.578570854045,49.074135257918,14.1944135580393
0.750521034275597,696.984615999062,48.8642917990837,14.26367988438
0.764642330878121,697.472986122798,48.6558127150754,14.3348337475554
0.778754627300641,698.043260057196,48.4487170611898,14.4078791431274
0.792859651365672,698.69506421382,48.243024729749,14.4828204310948
0.806959033817249,699.428069292628,48.0387564218516,14.5596622683279
0.821054317091245,700.241987443087,47.8359335586628,14.638409566824
0.835146962465642,701.136569661246,47.634578214125,14.7190674494802
0.849238362235695,702.111603828841,47.4347129748841,14.8016412411011
0.863329834787986,703.166911867914,47.236361042239,14.8861363651433
0.877422630793851,704.302347677882,47.0395461712014,14.9725583047625
0.891517947472871,705.517796022193,46.844292497588,15.0609126193659
0.905616914944991,706.813169270686,46.6506247524959,15.1512047913757
0.919720607971659,708.188406238663,46.458568119093,15.2434402287922
0.933830062340068,709.643471923692,46.2681480316609,15.3376243077222
0.947946251778238,711.17835339644,46.0793905088759,15.4337621557614
0.962070106103485,712.793059747135,45.8923219232594,15.5318587047973
0.976202510148069,714.487620282975,45.7069690323415,15.6319186200558
0.99034431520043,716.262084291875,45.5233588447583,15.7339463182943
1.00449631032616,718.116515814131,45.341519005959,15.8379456965205
1.01865926203157,720.050996975552,45.1614772941385,15.9439203524241
1.03283389100609,722.065623514952,44.9832619333641,16.0518733520166
1.04702087952794,724.160504139196,44.8069015063894,16.1618072170407
1.0612208693717,726.335758630143,44.6324249877887,16.2737238415539
1.0754344734083,728.591518078294,44.4598616082071,16.3876245162176
1.0896622646167,730.92792171186,44.2892409964099,16.5035097750063
1.10390477194581,733.345114525503,44.1205932293628,16.6213792891038
1.11816250359282,735.843249632098,43.9539485584883,16.7412319885876
1.13243592359461,738.422482795536,43.7893376907911,16.8630657994818
1.14672546028067,741.082972188815,43.6267916868768,16.9868776394973
1.16103151121832,743.824877724197,43.4663419045281,17.1126633880987
1.17535444040199,746.648358969637,43.3080200308779,17.2404177895293
1.1896945692687,749.553571677945,43.1518581773824,17.3701342963445
1.20405218632869,752.540667917082,42.9978887665269,17.5018050770651
1.21842753958254,755.609792764493,42.8461446071034,17.6354208690978
1.23282084871389,758.761085106719,42.6966587568983,17.7709710126704
1.24723229481287,761.994673702926,42.5494646242694,17.9084432772933
1.26166201577625,765.31067420091,42.4045960015014,18.0478237352813
